baseline,user_id,precision_at_k,recall_at_k,ndcg_at_k,diversity_at_k,recommended_items,relevant_items
popularity,AEFSRZH3ZXHK7AI7BYY7ZCJ4PRKQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00HZ2O7SW
content_category,AEFSRZH3ZXHK7AI7BYY7ZCJ4PRKQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00HZ2O7SW
popularity,AEFT4NWTJIEC5VOGKOJ3Y6NBM57Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B078X1Y73X
content_category,AEFT4NWTJIEC5VOGKOJ3Y6NBM57Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B078X1Y73X
popularity,AEFTK7UR4RXA6QW4KNLCHVENCKDQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00MOCPSJA
content_category,AEFTK7UR4RXA6QW4KNLCHVENCKDQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00MOCPSJA
popularity,AEFTSOIL2YEOQ5JDWIMZAT2EJQ2Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B0BHVBRK6H
content_category,AEFTSOIL2YEOQ5JDWIMZAT2EJQ2Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B0BHVBRK6H
popularity,AEFUHPYKDICWMOKQEXLCD27WTHPA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00HWMXD30
content_category,AEFUHPYKDICWMOKQEXLCD27WTHPA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00HWMXD30
popularity,AEFVKEZ7BBV3O36DPQDP7IAN2OGA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B005BA44VU
content_category,AEFVKEZ7BBV3O36DPQDP7IAN2OGA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B005BA44VU
popularity,AEFW4YFJGLJNS5M5ONMATJ3RD4XA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00DM8KQ2Y
content_category,AEFW4YFJGLJNS5M5ONMATJ3RD4XA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00DM8KQ2Y
popularity,AEFWMUDFSDGBJAR6OEJJLEGXHZFA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BWBF4MN1
content_category,AEFWMUDFSDGBJAR6OEJJLEGXHZFA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BWBF4MN1
popularity,AEFXGMFMRWZCR7AX3GGZG2RU45QA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B004T3AY8C
content_category,AEFXGMFMRWZCR7AX3GGZG2RU45QA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B004T3AY8C
popularity,AEG2VBGNMDNW5JNWR7P23HB7LOTA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B072YT1315
content_category,AEG2VBGNMDNW5JNWR7P23HB7LOTA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B072YT1315
popularity,AEG3C4CILRSW4QVFYUO4MKXXBCNA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BQP45LFZ
content_category,AEG3C4CILRSW4QVFYUO4MKXXBCNA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BQP45LFZ
popularity,AEG4QMTVPIMVWUNBLWG4ZWJ5UJMA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00FKINPGS
content_category,AEG4QMTVPIMVWUNBLWG4ZWJ5UJMA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00FKINPGS
popularity,AEG5GLCARV5BRMKIAB6SC4PWNCLQ,0.0,0.0,0.0,0.0,"B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B0089VAAIY
content_category,AEG5GLCARV5BRMKIAB6SC4PWNCLQ,0.0,0.0,0.0,0.0,"B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B0089VAAIY
popularity,AEG5MPXKP7W4ZCZSLTUSXQKLYCVA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B07HKXVQYC
content_category,AEG5MPXKP7W4ZCZSLTUSXQKLYCVA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B07HKXVQYC
popularity,AEG5XBTNK2VCXZOBES7LVBQER6SQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0C5HQ6LFJ
content_category,AEG5XBTNK2VCXZOBES7LVBQER6SQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0C5HQ6LFJ
popularity,AEG6OB47J2PRTMCZ23S52PWW2BSQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0042U16YI
content_category,AEG6OB47J2PRTMCZ23S52PWW2BSQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0042U16YI
popularity,AEG7HZGNF74433TWFXAEJ4BMO7WA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00545ATZW
content_category,AEG7HZGNF74433TWFXAEJ4BMO7WA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00545ATZW
popularity,AEGAK36V5XS6MLBKBB5HGZPXSZXQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B002UQY3LE
content_category,AEGAK36V5XS6MLBKBB5HGZPXSZXQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B002UQY3LE
popularity,AEGAOSBSG3MBBHRNUIX37PZ2HDRQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07786Z3V1
content_category,AEGAOSBSG3MBBHRNUIX37PZ2HDRQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07786Z3V1
popularity,AEGB5QEFN5REW6JYKL25EM3ZVGOA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BXLW6KL4
content_category,AEGB5QEFN5REW6JYKL25EM3ZVGOA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BXLW6KL4
popularity,AEGBF4DOVOEEN7BE2DQR6HPJ6RWQ,0.1,1.0,0.3010299956639812,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B003BIGDLI
content_category,AEGBF4DOVOEEN7BE2DQR6HPJ6RWQ,0.1,1.0,0.3010299956639812,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B003BIGDLI
popularity,AEGCLICUUN5ZQYKW5TLFFAKV3WDA,0.1,1.0,0.43067655807339306,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B01ALBMIEI
content_category,AEGCLICUUN5ZQYKW5TLFFAKV3WDA,0.1,1.0,0.43067655807339306,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B01ALBMIEI
popularity,AEGD5ASQZC6ETPAW76J7GK5SC2OQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BHGW3M8B
content_category,AEGD5ASQZC6ETPAW76J7GK5SC2OQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0BHGW3M8B
popularity,AEGDSCS6ZOU3KBOEJJJZHUIUD7EA,0.0,0.0,0.0,0.0,"B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B07HNT8SQL
content_category,AEGDSCS6ZOU3KBOEJJJZHUIUD7EA,0.0,0.0,0.0,0.0,"B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B07HNT8SQL
popularity,AEGHDWFENNUCAQTE4KUOWI6GVG3A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B004XJ52BG
content_category,AEGHDWFENNUCAQTE4KUOWI6GVG3A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B004XJ52BG
popularity,AEGHI5OZQKLRJ4CCVPODTQUNFKQQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B09T7CX3KW
content_category,AEGHI5OZQKLRJ4CCVPODTQUNFKQQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B09T7CX3KW
popularity,AEGIVNUSEQTA2POERX3ZSAJUTXAA,0.1,1.0,0.38685280723454163,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00UXG4WR8
content_category,AEGIVNUSEQTA2POERX3ZSAJUTXAA,0.1,1.0,0.38685280723454163,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00UXG4WR8
popularity,AEGJGG6LFO4FGTU2EY3FWXNGYGQQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0053Y2I8U
content_category,AEGJGG6LFO4FGTU2EY3FWXNGYGQQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0053Y2I8U
popularity,AEGK422TIJVAP4DCMLYNSEJ4IUMA,0.1,1.0,0.3562071871080222,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09MQLYPRR
content_category,AEGK422TIJVAP4DCMLYNSEJ4IUMA,0.1,1.0,0.3562071871080222,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09MQLYPRR
popularity,AEGKCVMHXYXSBQGB2QQBHM64RILQ,0.1,1.0,0.38685280723454163,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00UXG4WR8
content_category,AEGKCVMHXYXSBQGB2QQBHM64RILQ,0.1,1.0,0.38685280723454163,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00UXG4WR8
popularity,AEGKJTQWHGBIOTO34OB3GKIGCN7A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0C36BL644
content_category,AEGKJTQWHGBIOTO34OB3GKIGCN7A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B0C36BL644
popularity,AEGKOJCCAH4CNV5DJNKKCZVPVJHA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B06Y3PKLWK
content_category,AEGKOJCCAH4CNV5DJNKKCZVPVJHA,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B06Y3PKLWK
popularity,AEGNK4TI34O6CORQMHAELC4LHW2A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07H44NYT9
content_category,AEGNK4TI34O6CORQMHAELC4LHW2A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07H44NYT9
popularity,AEGNO2NPEOVH6XAUC7BKK4EATV4Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09B49ZQ5X
content_category,AEGNO2NPEOVH6XAUC7BKK4EATV4Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09B49ZQ5X
popularity,AEGP6I2S2KOYPIKTHEXBVICLWM7A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B091PWJ9KY
content_category,AEGP6I2S2KOYPIKTHEXBVICLWM7A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B091PWJ9KY
popularity,AEGPGFCDZ2WBQNFOX5CFJ5FJLL6A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07B94ZR74
content_category,AEGPGFCDZ2WBQNFOX5CFJ5FJLL6A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B07B94ZR74
popularity,AEGPVOOTLXRHEFJQWRADYWTR22PQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B074VC5W4K
content_category,AEGPVOOTLXRHEFJQWRADYWTR22PQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B074VC5W4K
popularity,AEGQXGU3NRMU7ESKJNBGLX5S4F3Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00MNOQSRK
content_category,AEGQXGU3NRMU7ESKJNBGLX5S4F3Q,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00MNOQSRK
popularity,AEGRKUSFBJVI3XWNJEB4ANXGCP2A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08M1JZP9P
content_category,AEGRKUSFBJVI3XWNJEB4ANXGCP2A,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08M1JZP9P
popularity,AEGRN4UXKATTRZRYQBP2JJGOV7QQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00563KHD6
content_category,AEGRN4UXKATTRZRYQBP2JJGOV7QQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00563KHD6
popularity,AEGRPJBQXVGMKGGHHOJSVW3RTCDA,0.1,1.0,0.3562071871080222,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09MQLYPRR
content_category,AEGRPJBQXVGMKGGHHOJSVW3RTCDA,0.1,1.0,0.3562071871080222,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B09MQLYPRR
popularity,AEGUJ6HAVPC4V672D6LYOUDP2ONQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B08M1JZP9P
content_category,AEGUJ6HAVPC4V672D6LYOUDP2ONQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B08FDC59PB,B003BIGDLI,B09VTZ54J7,B0BWBF4MN1",B08M1JZP9P
popularity,AEGUKQMRJX53CV4I432YVPXQNMRQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00HNQBVMK
content_category,AEGUKQMRJX53CV4I432YVPXQNMRQ,0.0,0.0,0.0,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B00HNQBVMK
popularity,AEGUOB3JJT66VGVIS3NF2YVQPBAA,0.1,1.0,0.31546487678572877,0.0,"B08YBGCNHP,B002JAKRAM,B0BHVB8BF4,B01ALBMIEI,B00UXG4WR8,B09MQLYPRR,B0C2HMPZRB,B08FDC59PB,B003BIGDLI,B09VTZ54J7",B08FDC59PB
